customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
4988-IQIGL,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,75.35,75.35,1
5201-FRKKS,1,0,0,0,25,0,0,1,1,0,0,0,0,0,0,0,0,74.3,1857.5,0
9799-CAYJJ,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,69.3,138.6,0
7730-IUTDZ,1,0,0,0,43,0,0,1,1,0,0,0,0,0,0,1,2,75.2,3233.6,1
0426-TIRNE,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,20.9,20.9,1
5443-SCMKX,0,0,0,0,58,0,1,1,0,1,1,0,0,1,1,1,2,94.3,5469.4,0
8295-KMENE,0,0,0,0,59,0,1,0,1,0,1,1,1,0,2,1,3,76.45,4510.55,0
6738-ISCBM,1,0,0,0,44,0,0,0,1,0,1,0,1,1,1,1,2,54.0,2376.0,0
9821-BESNZ,1,0,0,0,66,0,1,1,0,1,0,1,1,1,1,1,2,104.25,6880.5,0
3678-MNGZX,1,0,0,0,68,0,0,2,0,0,0,0,0,0,2,0,0,19.95,1356.6,0
1335-NTIUC,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,2,24.95,224.54999999999998,0
2916-BQZLN,1,0,0,0,19,0,1,1,1,0,1,0,0,0,0,1,2,84.75,1610.25,0
4558-CGYCZ,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,3,19.75,79.0,0
2368-GAKKQ,0,0,0,0,70,0,1,1,1,1,1,1,1,1,2,1,0,113.65,7955.5,0
8710-YGLWG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,44.9,44.9,0
3199-XGZCY,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,1,2,75.25,602.0,0
3785-KTYSH,1,0,0,0,53,0,1,2,0,0,0,0,0,0,2,0,3,24.6,1303.8000000000002,0
6814-ZPWFQ,1,1,0,0,51,0,1,2,0,0,0,0,0,0,1,0,0,25.0,1275.0,0
4063-EIKNQ,1,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,20.95,230.45,0
6993-YCOBK,1,0,0,0,60,0,1,1,1,0,1,1,1,1,2,1,2,110.6,6636.0,0
5206-HPJKM,1,0,0,0,17,0,0,0,1,1,0,0,0,0,0,1,1,55.5,943.5,0
7587-RZNME,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,43.3,129.89999999999998,1
0748-RDGGM,1,0,0,0,70,0,0,1,1,1,1,1,1,1,1,1,0,109.5,7665.0,1
8393-JMVMB,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,19.45,19.45,0
5019-GQVCR,1,1,0,0,43,0,1,1,0,0,0,0,1,0,0,1,2,84.85,3648.5499999999997,0
6036-TTFYU,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,3,19.6,313.6,0
2550-AEVRU,0,0,0,0,57,0,0,0,1,1,0,0,0,0,1,0,2,53.45,3046.65,0
0969-RGKCU,1,0,0,0,37,0,0,2,0,0,0,0,0,0,1,0,1,19.8,732.6,0
0378-CJKPV,0,0,0,0,72,0,1,1,1,1,1,1,1,1,2,0,1,112.1,8071.2,0
4706-AXVKM,0,1,0,0,11,0,1,1,0,0,0,0,0,1,0,1,1,84.8,932.8,1
5889-JTMUL,0,1,0,0,50,0,1,1,0,1,1,0,1,0,0,1,2,95.05,4752.5,1
9026-RNUJS,1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,50.35,251.75,1
3746-EUBYR,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,74.6,74.6,1
2332-EFBJY,1,0,0,0,16,0,0,2,0,0,0,0,0,0,0,1,3,19.7,315.2,1
2880-FPNAE,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,2,74.2,148.4,0
1703-MGIAB,0,0,0,0,17,0,1,0,0,0,1,1,1,0,0,1,3,69.0,1173.0,0
4311-QTTAI,0,0,0,0,16,0,0,2,0,0,0,0,0,0,1,0,1,19.35,309.6,0
9474-PHLYD,0,0,0,0,15,0,0,0,0,0,1,0,0,1,0,1,2,59.45,891.75,1
4318-RAJVY,0,0,0,0,10,0,0,2,0,0,0,0,0,0,1,1,3,19.8,198.0,0
2165-VOEGB,0,0,0,0,46,0,0,1,1,1,0,1,1,1,1,1,0,105.2,4839.2,1
3612-YUNGG,1,0,0,0,64,0,1,1,0,1,1,1,1,1,2,1,1,109.2,6988.8,0
2254-DLXRI,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,3,79.15,79.15,0
5062-CJJKH,1,0,0,0,25,0,0,0,0,1,1,0,0,0,1,0,3,53.65,1341.25,0
9028-LIHRP,1,0,0,0,71,0,0,1,1,1,1,1,1,0,2,0,1,100.2,7114.2,0
2219-MVUSO,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,3,45.15,361.2,1
1053-MXTTK,0,0,0,0,72,0,0,1,1,1,1,1,1,1,2,1,0,108.65,7822.8,0
1530-ZTDOZ,0,0,0,0,49,0,0,0,1,0,0,0,1,0,0,0,0,40.65,1991.85,0
1301-LOPVR,1,0,0,0,29,0,0,0,1,1,1,1,0,1,1,1,1,55.35,1605.15,0
0853-TWRVK,1,0,0,0,72,0,1,1,1,1,1,1,0,1,2,0,0,105.6,7603.2,0
8914-RBTSB,1,0,0,0,31,0,1,1,0,1,1,0,1,0,0,0,2,93.8,2907.7999999999997,1
6212-ATMLK,0,0,0,0,50,0,1,1,0,0,0,0,1,1,0,1,2,95.7,4785.0,0
8200-LGKSR,1,0,0,0,71,0,1,0,1,0,1,1,1,1,2,0,2,83.2,5907.2,0
1568-BEKZM,1,1,0,0,70,0,1,0,1,1,1,1,1,1,2,0,1,90.05,6303.5,0
0670-ANMUU,1,0,0,0,71,0,1,1,1,0,0,1,0,1,1,0,1,97.65,6933.150000000001,0
6897-RWMUB,1,0,0,0,61,0,0,0,1,1,1,1,0,0,2,1,0,68.05,4151.05,0
0963-ZBDRN,1,0,0,0,32,0,0,1,0,0,0,1,1,1,0,1,2,96.2,3078.4,1
7594-RQHXR,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,79.6,79.6,1
6999-CHVCF,1,0,0,0,68,0,1,1,1,1,1,0,0,1,2,1,0,102.1,6942.799999999999,0
6134-KWTBV,1,0,0,0,62,0,1,2,0,0,0,0,0,0,2,0,0,23.4,1450.8,0
1077-HUUJM,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,2,71.05,497.34999999999997,0
6331-EWIEB,1,0,0,0,20,0,1,1,0,0,0,0,1,0,0,1,2,85.25,1705.0,1
0895-LNKRC,1,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0,3,19.45,116.69999999999999,0
2045-BMBTJ,0,1,0,0,33,0,0,0,1,1,1,0,1,1,0,1,0,59.45,1961.8500000000001,0
8417-GSODA,1,0,0,0,28,0,1,1,0,0,0,0,1,1,1,0,0,92.2,2581.6,0
5171-EPLKN,1,0,0,0,27,0,0,2,0,0,0,0,0,0,2,0,1,19.85,535.95,0
4452-QIIEB,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,43.9,307.3,0
5998-VVEJY,1,0,0,0,26,0,1,1,0,0,0,1,0,0,0,1,2,80.5,2093.0,1
1624-NALOJ,1,1,0,0,5,0,1,1,0,1,0,0,0,1,0,1,2,89.8,449.0,1
6741-EGCBI,1,1,0,0,30,0,1,1,1,0,0,0,0,1,0,1,1,90.5,2715.0,0
7820-ZYGNY,1,0,0,0,63,0,1,1,0,1,0,0,0,1,1,0,1,90.45,5698.35,0
4317-VTEOA,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,50.75,50.75,1
9677-AVKED,0,0,0,0,53,0,1,0,0,1,1,1,1,1,1,1,2,84.6,4483.799999999999,0
1670-SVOWZ,0,0,0,0,14,0,0,1,0,1,0,1,0,1,0,1,1,89.65,1255.1000000000001,1
2227-JRSJX,0,0,0,0,21,0,0,1,0,1,0,1,1,1,0,1,0,99.15,2082.15,0
9847-HNVGP,1,0,0,0,17,0,0,2,0,0,0,0,0,0,1,0,3,19.95,339.15,0
6696-YDAYZ,1,0,0,0,16,0,0,2,0,0,0,0,0,0,2,0,3,20.5,328.0,0
8980-WQFWL,0,0,0,0,35,0,0,0,0,0,1,0,0,1,0,1,2,62.1,2173.5,0
1730-ZMAME,0,1,0,0,32,0,0,1,0,0,0,0,0,1,0,1,2,79.5,2544.0,0
6506-EYCNH,0,0,0,0,28,0,0,2,0,0,0,0,0,0,0,1,0,19.55,547.4,0
4634-JLRJT,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,3,20.35,20.35,0
9501-UKKNL,1,0,0,0,59,0,0,0,0,0,0,1,1,1,0,1,2,51.7,3050.3,0
2560-QTSBS,0,0,0,0,72,0,1,2,0,0,0,0,0,0,1,1,0,23.3,1677.6000000000001,0
7541-YLXCL,1,0,0,0,36,0,0,0,0,1,0,1,0,1,1,1,3,65.4,2354.4,1
4795-WRNVT,0,0,0,0,40,0,0,0,1,1,0,0,1,0,0,0,3,65.1,2604.0,0
6080-TCMYC,1,0,0,0,40,0,1,1,0,0,1,0,0,0,0,1,2,81.2,3248.0,0
0260-ZDLGK,0,0,0,0,9,0,0,0,0,0,1,1,1,1,0,1,3,72.9,656.1,1
7860-UXCRM,1,0,0,0,63,0,0,0,1,1,1,1,1,0,2,0,1,74.5,4693.5,0
6357-JJPQT,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,2,80.5,241.5,0
2292-XQWSV,1,0,0,0,40,0,0,0,0,1,1,1,1,1,1,0,3,60.3,2412.0,0
9552-TGUZV,1,0,0,0,8,0,0,1,1,0,0,0,0,0,0,1,3,75.0,600.0,0
5913-INRQV,1,1,0,0,34,0,0,1,1,0,0,1,1,0,1,0,3,90.15,3065.1000000000004,0
8722-NGNBH,1,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,3,40.0,200.0,1
6210-KBBPI,1,1,0,0,9,0,1,1,0,1,0,0,1,1,0,1,1,99.45,895.0500000000001,1
9643-YBLUR,1,0,0,0,9,0,1,0,0,1,1,0,0,1,0,1,1,69.05,621.4499999999999,0
8734-FNWVH,1,0,0,0,31,0,1,0,0,0,0,0,0,1,0,0,0,59.7,1850.7,0
9447-YPTBX,0,0,0,0,50,0,0,2,0,0,0,0,0,0,1,1,0,19.85,992.5000000000001,0
0133-BMFZO,0,0,0,0,2,0,0,1,1,1,0,1,0,0,0,1,2,86.25,172.5,1
6128-CZOMY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,1
9540-JYROE,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,3,70.1,560.8,1
9026-LHEVG,0,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,2,40.75,366.75,0
2260-USTRB,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,70.2,140.4,1
3656-TKRVZ,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,2,55.35,166.05,1
7011-CVEUC,1,0,0,0,25,0,0,1,0,0,0,1,1,1,0,1,1,95.7,2392.5,0
6185-TASNN,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,46.3,46.3,0
7925-PNRGI,0,0,0,0,45,0,1,0,1,1,1,1,1,0,0,0,3,81.3,3658.5,0
8623-TMRBY,1,1,0,0,51,0,1,1,0,1,1,0,0,0,0,1,2,84.2,4294.2,1
1552-CZCLL,0,0,0,0,55,0,0,2,0,0,0,0,0,0,0,0,1,20.0,1100.0,0
3038-PQIUY,0,0,0,0,38,0,1,0,1,1,1,0,0,0,0,1,0,66.15,2513.7000000000003,0
1501-SGHBW,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,45.85,91.7,1
9313-CDOGY,1,0,0,0,38,0,0,2,0,0,0,0,0,0,0,0,2,19.6,744.8000000000001,0
8148-BPLZQ,1,0,0,0,34,0,0,0,0,1,0,0,0,0,0,1,2,49.8,1693.1999999999998,0
2623-DRYAM,0,0,0,0,70,0,1,1,0,0,1,0,1,1,1,1,2,101.75,7122.5,0
9987-LUTYD,0,0,0,0,13,0,0,0,1,0,0,1,0,0,1,0,3,55.15,716.9499999999999,0
3208-YPIOE,1,0,0,0,39,0,1,1,0,0,0,0,0,0,0,0,2,75.25,2934.75,1
4488-KQFDT,0,0,0,0,61,0,1,1,0,1,1,0,1,1,1,1,2,103.95,6340.95,0
2612-RANWT,0,0,0,0,12,0,1,1,0,0,1,0,1,1,0,1,0,100.15,1201.8000000000002,1
5693-PIPCS,1,0,0,0,41,0,0,1,0,1,0,1,1,1,2,1,1,99.65,4085.65,0
0491-KAPQG,1,0,0,0,21,0,1,1,0,0,0,0,0,0,0,1,2,73.7,1547.7,0
1925-LFCZZ,1,1,0,0,55,0,0,0,0,0,1,0,1,1,1,1,0,50.05,2752.75,0
8039-EQPIM,1,0,0,0,69,0,0,0,1,0,1,1,1,1,2,0,0,60.25,4157.25,0
6900-PXRMS,1,1,0,0,26,0,1,1,0,1,1,0,1,1,0,0,2,105.75,2749.5,1
8707-RMEZH,0,1,0,0,69,0,0,1,1,1,0,0,0,1,1,0,1,87.3,6023.7,0
3346-BRMIS,0,1,0,0,18,0,0,0,0,0,1,0,1,1,0,1,2,48.35,870.3000000000001,1
3209-ZPKFI,1,0,0,0,47,0,1,0,0,1,0,0,0,0,0,0,2,54.25,2549.75,0
6479-VDGRK,0,0,0,0,72,0,0,0,1,1,1,1,1,1,2,0,0,85.3,6141.599999999999,0
9373-WSLOY,1,1,0,0,33,0,0,0,0,1,1,1,1,0,0,1,2,50.0,1650.0,0
2933-FILNV,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,24.4,48.8,1
3569-JFODW,0,0,0,0,72,0,1,0,1,1,1,1,1,1,2,0,1,90.95,6548.400000000001,0
9819-FBNSV,1,1,0,0,37,0,0,1,0,0,0,0,0,0,0,1,0,72.25,2673.25,0
9544-PYPSJ,0,1,0,0,62,0,1,1,0,1,1,0,0,1,0,1,1,96.1,5958.2,0
1591-XWLGB,0,0,0,0,71,0,0,2,0,0,0,0,0,0,2,0,1,19.85,1409.3500000000001,0
0396-UKGAI,1,0,0,0,23,0,0,0,0,1,0,1,0,0,0,1,0,55.3,1271.8999999999999,0
3243-ZHOHY,0,0,0,0,16,0,0,2,0,0,0,0,0,0,1,0,3,20.1,321.6,0
5186-EJEGL,1,0,0,0,9,0,0,0,1,0,1,1,1,0,0,1,3,69.5,625.5,0
7527-QNRUS,1,0,0,0,17,0,1,2,0,0,0,0,0,0,2,1,3,25.15,427.54999999999995,0
9986-BONCE,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,20.95,83.8,1
2722-JMONI,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,49.55,49.55,1
2203-GHNWN,0,0,0,0,24,0,1,1,0,0,1,0,0,0,0,1,3,79.65,1911.6000000000001,0
3878-AVSOQ,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,71.25,71.25,0
3258-SYSWS,1,1,0,0,72,0,1,1,1,1,1,1,1,1,2,0,0,113.8,8193.6,0
5296-PSYVW,0,0,0,0,72,0,1,2,0,0,0,0,0,0,2,0,2,24.55,1767.6000000000001,0
6319-QSUSR,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,1,19.7,216.7,0
4083-EUGRJ,1,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,3,20.25,182.25,1
7579-OOPEC,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,50.15,100.3,1
0512-FLFDW,0,1,0,0,60,0,1,1,0,0,1,0,1,1,1,1,1,100.5,6030.0,0
1771-OADNZ,1,1,0,0,29,0,1,1,0,1,1,0,0,1,0,1,2,95.9,2781.1000000000004,1
0487-CRLZF,0,0,0,0,49,0,0,0,0,0,1,1,1,1,2,1,0,74.45,3648.05,0
2107-FBPTK,0,1,0,0,30,0,1,1,0,1,1,0,1,1,0,1,2,104.1,3123.0,0
9451-WLYRI,0,0,0,0,53,0,0,2,0,0,0,0,0,0,1,0,1,19.05,1009.6500000000001,0
8219-VYBVI,1,0,0,0,39,0,1,2,0,0,0,0,0,0,2,0,3,25.0,975.0,0
1991-VOPLL,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,3,19.05,171.45000000000002,0
9738-QLWTP,1,0,0,0,39,0,0,1,0,0,1,1,0,0,1,0,2,81.9,3194.1000000000004,0
1016-DJTSV,1,1,0,0,8,0,0,1,0,0,0,0,0,0,0,1,2,69.7,557.6,0
9419-IPPBE,0,0,0,0,51,0,1,1,0,0,1,0,0,1,1,1,2,90.15,4597.650000000001,0
0174-QRVVY,1,0,0,0,71,0,1,2,0,0,0,0,0,0,2,0,1,25.35,1799.8500000000001,0
5699-BNCAS,1,1,0,0,71,0,1,2,0,0,0,0,0,0,2,1,3,24.65,1750.1499999999999,0
2900-PHPLN,0,1,0,0,70,0,0,2,0,0,0,0,0,0,2,1,1,19.55,1368.5,0
0612-RTZZA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,25.25,25.25,1
8106-GWQOK,1,0,0,0,38,0,0,0,1,1,0,1,1,1,2,1,0,60.0,2280.0,0
8751-EDEKA,0,0,0,0,28,0,0,1,0,1,1,0,0,1,0,0,1,89.9,2517.2000000000003,0
6878-GGDWG,0,0,0,0,32,0,0,2,0,0,0,0,0,0,0,0,0,19.4,620.8,0
4039-PIMHX,1,1,0,0,49,0,0,0,0,1,0,0,0,0,2,0,3,49.8,2440.2,0
8450-LUGUK,0,0,0,0,37,0,1,2,0,0,0,0,0,0,2,1,0,24.1,891.7,0
3604-WLABM,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,2,54.25,542.5,0
0795-GMVQO,1,0,0,0,67,0,1,1,1,1,1,0,1,1,1,0,1,109.9,7363.3,0
2259-OUUSZ,1,0,0,0,7,0,0,0,0,0,1,1,0,0,1,1,1,35.5,248.5,0
1142-IHLOO,0,0,0,0,51,0,0,1,0,0,0,0,1,1,1,0,1,87.55,4465.05,0
6410-LEFEN,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,45.15,406.34999999999997,1
4633-MKHYU,0,0,0,0,9,0,0,1,0,0,0,0,1,1,0,1,3,88.4,795.6,0
6257-RJOHI,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,3,50.8,203.2,0
1545-JFUML,1,0,0,0,71,0,1,1,1,1,1,0,1,0,2,1,2,99.0,7029.0,0
3194-ORPIK,0,0,0,0,50,0,1,1,0,0,0,0,1,0,0,1,0,84.4,4220.0,1
7826-VVKWT,0,1,0,0,24,0,0,1,0,0,1,0,1,1,2,1,2,96.55,2317.2,0
1353-GHZOS,1,0,0,0,22,0,0,0,1,0,0,0,1,0,1,1,0,59.75,1314.5,0
2587-EKXTS,1,0,0,0,44,0,1,1,1,1,1,0,1,1,0,1,2,111.5,4906.0,0
5442-BXVND,0,0,0,0,33,0,1,2,0,0,0,0,0,0,0,0,0,24.25,800.25,0
8816-VXNZD,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,75.1,75.1,1
9378-FXTIZ,0,0,0,0,54,0,1,0,0,0,0,0,1,1,1,1,1,70.15,3788.1000000000004,1
1723-HKXJQ,1,0,0,0,42,0,1,1,0,1,0,0,1,1,0,1,2,101.75,4273.5,1
7825-GKXMW,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,45.8,45.8,1
9753-OYLBX,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,20.5,20.5,0
2364-UFROM,1,0,0,0,30,0,0,0,1,1,0,1,1,0,1,0,2,70.4,2112.0,0
6656-JWRQX,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,30.55,30.55,0
6473-ULUHT,1,0,0,0,16,0,1,0,1,1,0,1,1,1,0,0,2,84.9,1358.4,0
1240-KNSEZ,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,3,20.1,20.1,1
0836-SEYLU,1,0,0,0,9,0,0,0,0,0,0,1,1,0,0,0,3,40.65,365.84999999999997,1
4433-JCGCG,1,1,0,0,46,0,1,1,0,0,1,0,1,1,0,1,2,101.0,4646.0,1
3716-BDVDB,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,69.1,69.1,1
7688-AWMDX,1,0,0,0,71,0,0,0,1,0,0,1,0,0,2,0,0,54.5,3869.5,0
2842-BCQGE,1,0,0,0,43,0,1,1,0,0,0,0,0,0,0,1,1,75.35,3240.0499999999997,0
7244-QWYHG,1,0,0,0,50,0,0,0,1,0,0,1,1,0,1,1,0,44.45,2222.5,0
5899-MQZZL,0,0,0,0,13,0,1,1,0,0,0,0,0,0,0,1,3,75.0,975.0,1
6849-OYAMU,1,0,0,0,19,0,0,1,0,1,0,1,1,1,1,0,0,100.0,1900.0,1
5312-UXESG,0,0,0,0,41,0,1,1,0,0,1,0,1,1,0,0,0,98.05,4020.0499999999997,0
9488-HGMJH,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,71.15,71.15,1
6038-GCYEC,0,0,0,0,24,0,0,0,0,1,1,0,1,1,0,1,1,54.15,1299.6,1
2150-WLKUW,0,0,0,0,40,0,1,0,0,1,0,0,1,0,1,0,0,63.9,2556.0,0
7159-FVYPK,0,0,0,0,3,0,1,0,0,1,1,0,1,0,0,1,0,69.15,207.45000000000002,0
7032-LMBHI,0,0,0,0,37,0,1,0,1,0,0,0,1,0,1,0,0,64.65,2392.05,0
1150-WFARN,0,0,0,0,67,0,1,1,1,0,1,1,1,1,2,1,1,108.75,7286.25,1
6088-BXMRG,0,0,0,0,32,0,1,1,0,1,0,0,1,1,0,1,2,98.85,3163.2,0
3144-AUDBS,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,2,49.15,294.9,1
4821-SJHJV,0,0,0,0,32,0,1,1,1,0,0,0,1,0,0,0,2,89.6,2867.2,0
7346-MEDWM,0,0,0,0,59,0,1,1,0,1,1,0,0,0,0,1,2,83.25,4911.75,0
1137-DGOWI,0,0,0,0,30,0,0,0,0,1,1,1,0,1,1,0,0,70.25,2107.5,0
5616-PRTNT,1,0,0,0,20,0,0,2,0,0,0,0,0,0,0,1,2,19.4,388.0,1
3812-LRZIR,0,0,0,0,27,0,1,2,0,0,0,0,0,0,2,0,2,24.5,661.5,0
4818-QIUFN,0,1,0,0,20,0,1,1,1,0,0,0,0,0,0,1,2,79.15,1583.0,1
9483-GCPWE,1,0,0,0,9,0,0,2,0,0,0,0,0,0,1,0,3,20.1,180.9,0
4227-OJHAL,0,0,0,0,68,0,1,0,1,1,1,0,1,0,1,1,1,73.0,4964.0,0
9220-CXRSC,0,0,0,0,69,0,1,0,1,0,0,1,0,0,2,0,1,61.4,4236.599999999999,0
4993-JCRGJ,1,0,0,0,26,0,1,1,0,0,1,1,0,0,0,1,3,84.3,2191.7999999999997,0
9537-JALFH,1,0,0,0,69,0,0,2,0,0,0,0,0,0,2,0,0,19.9,1373.1,0
6698-OXETB,1,0,0,0,11,0,0,2,0,0,0,0,0,0,2,0,3,20.4,224.39999999999998,0
2103-ZRXFN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,50.75,50.75,0
3724-BSCVH,1,0,0,0,10,0,0,2,0,0,0,0,0,0,1,0,3,20.45,204.5,0
4877-TSOFF,0,0,0,0,55,0,1,0,1,1,0,1,0,1,1,1,0,75.75,4166.25,0
9209-NWPGU,1,0,0,0,44,0,0,0,1,0,0,1,1,0,1,0,2,65.4,2877.6000000000004,0
6961-VCPMC,1,1,0,0,46,0,0,1,0,0,0,0,0,1,0,1,2,80.4,3698.4,1
7306-YDSOI,1,0,0,0,69,0,0,0,1,1,1,0,0,0,2,1,0,59.75,4122.75,0
5288-AHOUP,1,1,0,0,11,0,0,1,0,0,0,0,0,1,0,1,2,78.5,863.5,0
6688-UZPWD,0,0,0,0,11,0,1,1,0,1,0,0,1,1,0,1,2,102.0,1122.0,1
0655-YDGFJ,1,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,48.95,1419.5500000000002,0
8468-EHYJA,0,0,0,0,57,0,1,1,1,0,0,0,1,1,0,1,2,99.65,5680.05,0
6823-SIDFQ,1,0,0,0,28,0,0,2,0,0,0,0,0,0,1,0,1,18.25,511.0,0
1097-FSPVW,0,0,0,0,42,0,0,0,1,0,1,0,0,0,0,0,1,54.55,2291.1,0
2839-RFSQE,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,20.65,41.3,1
8328-SKJNO,1,0,0,0,23,0,0,0,1,1,0,1,0,0,1,0,0,40.65,934.9499999999999,0
7010-ZMVBF,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,3,20.45,368.09999999999997,0
5201-CBWYG,1,0,0,0,62,0,1,2,0,0,0,0,0,0,1,0,0,24.8,1537.6000000000001,0
0968-GSIKN,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,70.8,70.8,1
1965-DDBWU,1,0,0,0,16,0,1,1,0,0,0,1,0,1,0,1,1,89.05,1424.8,1
9057-SIHCH,0,0,0,0,3,0,1,1,0,0,0,0,1,1,0,1,2,96.6,289.79999999999995,1
6352-GIGGQ,1,0,0,0,67,0,1,0,1,1,1,1,1,1,1,1,0,88.8,5949.599999999999,0
3635-QQRQD,1,0,0,0,62,0,0,2,0,0,0,0,0,0,2,1,1,20.05,1243.1000000000001,0
6771-XWBDM,0,0,0,0,57,0,1,1,0,1,1,0,1,1,0,1,1,104.5,5956.5,1
2897-DOVND,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,69.8,139.6,0
3082-YVEKW,0,0,0,0,23,0,1,0,1,0,1,1,1,0,2,1,0,77.15,1774.45,0
0191-EQUUH,0,0,0,0,25,0,0,0,1,0,0,1,0,0,2,0,0,35.05,876.2499999999999,0
7134-HBPBS,0,1,0,0,72,0,1,1,0,1,1,1,1,1,2,1,0,108.1,7783.2,0
3489-HHPFY,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,1,2,84.05,168.1,0
2926-JEJJC,0,0,0,0,8,0,0,2,0,0,0,0,0,0,1,1,0,20.2,161.6,0
8601-QACRS,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,3,50.6,253.0,1
4950-BDEUX,1,0,0,0,35,0,0,0,0,0,1,0,1,1,0,0,2,49.2,1722.0,0
5789-LDFXO,1,0,0,0,24,0,1,2,0,0,0,0,0,0,1,0,2,24.6,590.4000000000001,0
0508-OOLTO,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,71.65,143.3,0
2984-TBYKU,1,0,0,0,72,0,1,1,1,1,1,1,0,1,2,1,1,104.9,7552.8,0
9822-WMWVG,0,0,0,0,41,0,1,1,1,1,1,1,1,0,0,1,2,106.5,4366.5,0
2391-SOORI,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,49.35,197.4,1
9040-KZVWO,1,0,0,0,26,0,0,1,0,1,0,0,0,0,1,0,0,75.5,1963.0,0
2645-QTLMB,1,0,0,0,7,0,0,1,0,1,0,0,1,1,0,1,2,94.25,659.75,1
4806-HIPDW,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,68.95,68.95,1
1548-ARAGG,0,0,0,0,4,0,1,0,0,1,0,1,0,0,0,1,3,58.5,234.0,0
6339-RZCBJ,1,0,0,0,48,0,0,0,0,1,1,1,1,1,2,0,1,78.9,3787.2000000000003,0
4424-TKOPW,1,1,0,0,2,0,1,1,0,0,0,0,1,1,0,1,2,93.85,187.7,1
